               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 113,            0.082781,            0.013594,                   0,             0.55387,             0.44286,             0.43368,             0.16531,            0.046523,           0.0061347,                   0,            0.002608,            0.002608,            0.002608
                 114,            0.051542,            0.013418,                   0,             0.53868,             0.45597,             0.42437,             0.16838,            0.046362,           0.0061591,                   0,            0.002542,            0.002542,            0.002542
                 115,            0.077709,            0.012954,                   0,             0.57301,             0.44762,             0.46187,             0.18333,             0.04608,           0.0061427,                   0,            0.002476,            0.002476,            0.002476
                 116,            0.051565,            0.013267,                   0,             0.45807,             0.45714,             0.37997,             0.15049,            0.045533,           0.0061379,                   0,             0.00241,             0.00241,             0.00241
                 117,            0.051754,            0.013704,                   0,             0.45871,             0.42381,             0.34556,             0.12344,              0.0477,           0.0062108,                   0,            0.002344,            0.002344,            0.002344
                 118,            0.078025,            0.013181,                   0,             0.40207,             0.50476,             0.35604,             0.13133,            0.044879,           0.0062766,                   0,            0.002278,            0.002278,            0.002278
                 119,            0.068419,            0.013161,                   0,             0.43467,             0.47619,             0.38937,             0.14116,             0.04457,            0.006207,                   0,            0.002212,            0.002212,            0.002212
                 120,             0.07199,            0.012708,                   0,             0.53477,             0.49524,             0.46104,             0.20093,            0.043718,           0.0060734,                   0,            0.002146,            0.002146,            0.002146
                 121,             0.04897,             0.01274,                   0,              0.4209,             0.44762,             0.33944,             0.11238,            0.044022,           0.0062233,                   0,             0.00208,             0.00208,             0.00208
                 122,            0.053265,            0.012137,                   0,             0.49246,             0.48977,             0.43784,             0.17834,            0.046128,           0.0058535,                   0,            0.002014,            0.002014,            0.002014
                 123,            0.093319,            0.012855,                   0,             0.60882,             0.50476,             0.50649,             0.21542,             0.04452,           0.0058554,                   0,            0.001948,            0.001948,            0.001948
                 124,             0.04895,            0.014002,                   0,             0.54067,             0.50446,             0.42241,             0.15346,            0.043189,           0.0060703,                   0,            0.001882,            0.001882,            0.001882
                 125,            0.051625,            0.012508,                   0,             0.54982,             0.50952,             0.44837,             0.18333,            0.044392,           0.0058545,                   0,            0.001816,            0.001816,            0.001816
                 126,            0.049698,            0.013211,                   0,             0.55753,             0.52202,             0.46737,             0.18934,            0.042678,           0.0058847,                   0,             0.00175,             0.00175,             0.00175
                 127,            0.048153,            0.013265,                   0,             0.66786,             0.52663,             0.51758,             0.23287,            0.044958,           0.0056885,                   0,            0.001684,            0.001684,            0.001684
                 128,            0.081154,            0.013183,                   0,              0.6665,             0.53333,             0.51769,              0.2299,            0.044036,           0.0057324,                   0,            0.001618,            0.001618,            0.001618
                 129,            0.081266,            0.013117,                   0,              0.6465,             0.53333,             0.50527,             0.22443,            0.042903,            0.005787,                   0,            0.001552,            0.001552,            0.001552
                 130,            0.047962,             0.01313,                   0,              0.6406,             0.53333,             0.55206,              0.2325,            0.041331,           0.0058382,                   0,            0.001486,            0.001486,            0.001486
                 131,            0.050752,            0.013012,                   0,              0.6017,             0.51794,              0.4827,             0.20258,            0.042891,            0.005807,                   0,             0.00142,             0.00142,             0.00142
                 132,            0.083074,            0.014244,                   0,             0.61808,             0.51429,             0.47377,             0.19543,            0.042887,           0.0058203,                   0,            0.001354,            0.001354,            0.001354
                 133,            0.082049,            0.012903,                   0,             0.62047,             0.52937,             0.48452,             0.20491,            0.042097,           0.0058096,                   0,            0.001288,            0.001288,            0.001288
                 134,            0.048385,            0.012911,                   0,             0.61632,             0.51429,             0.51196,             0.21925,            0.041683,           0.0057946,                   0,            0.001222,            0.001222,            0.001222
                 135,             0.07374,            0.013333,                   0,             0.55576,             0.50476,             0.46736,             0.19792,            0.041502,           0.0057856,                   0,            0.001156,            0.001156,            0.001156
                 136,            0.079926,            0.013622,                   0,             0.61996,             0.51429,              0.5128,             0.22022,            0.040759,           0.0057389,                   0,             0.00109,             0.00109,             0.00109
                 137,            0.047633,            0.012919,                   0,             0.67529,             0.53333,             0.51798,             0.22406,            0.040039,           0.0057071,                   0,            0.001024,            0.001024,            0.001024
                 138,            0.063109,            0.011243,                   0,             0.61961,             0.51905,             0.47879,             0.18965,            0.040954,           0.0057008,                   0,            0.000958,            0.000958,            0.000958
                 139,            0.067935,            0.013004,                   0,             0.59581,             0.51244,              0.4607,             0.17681,            0.041436,             0.00566,                   0,            0.000892,            0.000892,            0.000892
                 140,            0.045292,            0.013055,                   0,              0.6917,             0.51429,             0.52766,             0.22726,            0.039219,           0.0055915,                   0,            0.000826,            0.000826,            0.000826
                 141,            0.069456,            0.012157,                   0,             0.74934,             0.51905,             0.58108,             0.25552,            0.039379,           0.0055212,                   0,             0.00076,             0.00076,             0.00076
                 142,            0.049722,            0.013649,                   0,             0.74407,             0.50952,             0.57315,              0.2637,            0.039877,           0.0054763,                   0,            0.000694,            0.000694,            0.000694
                 143,             0.07887,             0.01225,                   0,             0.74454,             0.51351,             0.57986,              0.2668,            0.039781,           0.0054636,                   0,            0.000628,            0.000628,            0.000628
                 144,            0.068708,            0.012807,                   0,             0.73377,             0.51186,             0.58241,             0.26579,            0.039818,           0.0054515,                   0,            0.000562,            0.000562,            0.000562
                 145,            0.077751,            0.011998,                   0,             0.74119,             0.51823,             0.58162,             0.26691,            0.039221,           0.0054574,                   0,            0.000496,            0.000496,            0.000496
                 146,            0.073981,            0.013277,                   0,             0.72745,             0.52857,              0.5889,             0.27246,            0.038441,           0.0054662,                   0,             0.00043,             0.00043,             0.00043
                 147,            0.046004,            0.011648,                   0,             0.76986,             0.50973,             0.59758,             0.27924,            0.038409,           0.0054432,                   0,            0.000364,            0.000364,            0.000364
                 148,            0.048581,            0.012501,                   0,             0.78468,             0.50952,             0.59613,             0.27532,            0.038409,           0.0054433,                   0,            0.000298,            0.000298,            0.000298
                 149,            0.067424,            0.012856,                   0,              0.7566,             0.51429,             0.59704,             0.26642,            0.038405,           0.0054349,                   0,            0.000232,            0.000232,            0.000232
