               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  83,            0.046571,            0.010278,                   0,              0.7735,             0.68596,             0.74467,             0.36076,            0.050512,            0.013361,                   0,           0.0067528,           0.0067528,           0.0067528
                  84,            0.045534,            0.011158,                   0,             0.79279,             0.63158,              0.7004,             0.35231,            0.052434,            0.013777,                   0,           0.0067132,           0.0067132,           0.0067132
                  85,             0.04487,            0.011052,                   0,              0.8719,             0.62105,             0.72524,             0.38319,            0.047723,             0.01285,                   0,           0.0066736,           0.0066736,           0.0066736
                  86,            0.047433,            0.011725,                   0,             0.85809,             0.65263,             0.73811,             0.38573,            0.049604,            0.012097,                   0,            0.006634,            0.006634,            0.006634
                  87,             0.04616,            0.010784,                   0,             0.88214,             0.65654,             0.77031,             0.41305,            0.047706,            0.011709,                   0,           0.0065944,           0.0065944,           0.0065944
                  88,            0.048432,            0.011039,                   0,             0.83448,             0.72456,             0.79569,              0.4361,            0.043895,            0.011326,                   0,           0.0065548,           0.0065548,           0.0065548
                  89,            0.042274,            0.011181,                   0,             0.88105,             0.72768,             0.82779,             0.45904,            0.043472,            0.010682,                   0,           0.0065152,           0.0065152,           0.0065152
                  90,            0.044546,            0.010507,                   0,             0.87258,             0.75692,             0.83438,             0.46028,            0.042328,            0.010669,                   0,           0.0064756,           0.0064756,           0.0064756
                  91,            0.046083,            0.009789,                   0,             0.89465,             0.71754,             0.82536,             0.45834,            0.042009,            0.010574,                   0,            0.006436,            0.006436,            0.006436
                  92,            0.046486,            0.010904,                   0,              0.8862,             0.72982,             0.82733,             0.46618,            0.042242,            0.010457,                   0,           0.0063964,           0.0063964,           0.0063964
                  93,            0.046389,           0.0094964,                   0,             0.86657,             0.76339,             0.83807,             0.45629,            0.043386,             0.01088,                   0,           0.0063568,           0.0063568,           0.0063568
                  94,            0.046781,            0.010973,                   0,             0.85498,             0.77018,             0.83997,             0.45552,            0.043781,            0.010874,                   0,           0.0063172,           0.0063172,           0.0063172
                  95,            0.047483,            0.010808,                   0,             0.89937,             0.75789,             0.85106,             0.48127,            0.041692,            0.010465,                   0,           0.0062776,           0.0062776,           0.0062776
                  96,            0.045333,            0.010335,                   0,             0.89379,             0.76491,             0.85203,             0.48137,            0.042795,            0.010281,                   0,            0.006238,            0.006238,            0.006238
                  97,            0.042303,            0.010066,                   0,             0.90609,             0.75088,             0.84354,             0.47865,             0.04451,            0.010444,                   0,           0.0061984,           0.0061984,           0.0061984
                  98,            0.044435,             0.01138,                   0,               0.906,             0.74211,             0.84775,             0.47795,            0.040511,            0.010522,                   0,           0.0061588,           0.0061588,           0.0061588
